,asin,product_name,product_rating,product_rate_count,category,description
34,B01EY0X6FW,Replacement Battery BT162342 / BT262342 for Vtech AT&T Cordless Telephones CS6114 CS6419 CS6719 EL52300 CL80111,4.6 out of 5 stars,225 ratings,"['Electronics', 'Accessories & Supplies', 'Telephone Accessories', 'Batteries']","['Voltage: 2.4V - Capacity: 600mAh - Composition: NiMH - Build: AAA*2', 'Compatible Replacement for Batteries: BT183342 BT283342 BT166342 BT266342 BT162342 BT262342 2SN-AAA40H-S-X2', 'Compatible Replacement for Vtech Telephones: CS6114 CS6124 CS6409 CS6419 CS6429 CS6519 CS6649 CS6719 CS6729 CS6829 DS6151 DS6521 DS6601 DS6621 IS7101 IS7121-2 LS6375 IS6100 SN1197 SN6196 CS6114-2 CS6114-11 CS6124-2 CS6124-21 CS6199-42 CS6309 CS6319 CS6319-2 CS6319-3 CS6319-5 CS6328 CS6329 CS6329-2 CS6329-3 CS6329-4 CS6400 CS6409 CS6419 CS6419-2 CS6419-3 CS6419-4 CS6419-15 CS6429-2 CS6429-3 CS6429-4 CS6429-5 CS6429-16 CS6449 CS6449-2 CS6449-3 CS6509 CS6509-14 CS6509-15 CS6509-16 CS6509-17', 'Compatible Replacement for AT&T Telephones: CL80101 CL81101 CL81201 CL81211 CL81301 CL82101 CL82201 CL82251 CL82301 CL82311 CL82351 CL82401 CL82451 CL82501 CL82551 CL82601 CL80111 CL83101 CL83201 CL83251 CL83301 CL83351 CL83401 CL83451 CL83551 CL84102 CL84152 CL84202 CL84252 CL84342 CL84352 CL83101 CL83201 CL83143 CL83301 CL83351 CL83401 CL83451 CL84100 CL84200 CL84250 CL84300 CRL32102 CRL32202 CRL32302 CRL32352 CRL32452 EL52100 EL51100 EL51200 EL51250 EL52100 EL5220 EL52200 EL52210 EL52250', 'EL52251 EL52300 EL52350 EL52400 EL52450 EL52500 EL52510 TL30100 TL32100 TL32200 TL32300 TL90070 TL91270 TL91370 TL92220 TL92270 TL92320 TL92370 TL92420 TL92470 TL90071 TL92271 TL92371 TL92471 TL96271 TL96371 TL96471']"
35,B019U00D7K,"COWIN E7 Active Noise Cancelling Headphones Bluetooth Headphones with Microphone Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Black",4.1 out of 5 stars,"14,606 ratings","['Electronics', 'Headphones', 'Over-Ear Headphones']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
36,B01A0KOL6S,"JUANWE USB Flash Drives 5 Pack 16GB USB 2.0 Metal Thumb Drives Jump Drive Memory Stick Key Shape for Students,Office,Company",3.9 out of 5 stars,227 ratings,"['Electronics', 'Computers & Accessories', 'Data Storage', 'USB Flash Drives']","['Your Rescue Plan documents will be delivered to you via email only to the address associated with your Amazon.com account and can be found in your account message center within the Buyer/Seller Messages.', 'If your device stops working, the Rescue data recovery plan will recover the data from the failed device and return it to you on a new piece of external storage media.', 'Covers new removeable flash memory device of any brand when purchased within 30 days (receipt must be retained for purchases not on the same transaction).', 'Free shipping for in–lab data recovery; 24/7 online case status tracking', 'If your data isn’t recovered, you get your money back.']"
37,B01CHH3DKM,"Mcoplus Air1000B 0.98""/2.5cm Ultra Thin CRI95 14W 5600K/3200K LED Video Light Dimmable Flat Panel On-camera Light Pad for Canon Nikon Pentax Olympus Samsung Panasonic JVC DSLR Cameras DV Camcorders",4.1 out of 5 stars,4 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Lighting', 'Continuous Output Lighting']","['Make sure this fits\nby entering your model number.', 'CRI95 160pcs High LED （Not Included Battery and AC adapter）', 'Total power: 14W Voltage: DC 7.2V-9V', 'Color temperature: 3200-5600K', 'Suitable Battery: Sony NP-F series battery (not included) U can search Asin:B01IQPEV4G', 'High-end ultra thin design Digital camera video light']"
38,B01AG56HYQ,Professional Grade Lavalier Lapel Microphone Omnidirectional Mic with Easy Clip On System  Perfect for Recording Youtube / Interview / Video Conference / Podcast / Voice Dictation / iPhone/ASMR,4.1 out of 5 stars,"2,901 ratings","['Electronics', 'Camera & Photo', 'Accessories', 'Professional Video Accessories', 'Microphones']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
39,B01AJQ9G2C,"MINGER Power Supply 24V 6A Power Adapter Transformer for 5050 3528 5630 Flexible RGB LED Strip Lights, Tape Lights",4 out of 5 stars,72 ratings,"['Electronics', 'Accessories & Supplies', 'Batteries, Chargers & Accessories', 'AC Adapters']","['Make sure this fits\nby entering your model number.', 'Type: 24V 6A,makes sure the safety for adults and kids.', 'Input: 100-240V AC 50/60Hz. Output : 24V 6A (Maximum Power:144 Watt)', 'Dimensions: 115(L) x 48(W) x 30(H) mm. Output Adapter : 5.5mm x 2.1mm. Power Cord (Included): 1.2M.', 'Perfect for: LED Strip Light/ Wireless Router, ADSL Cats, HUB, Switches, Security Cameras, Audio/ Video Power Supply.', 'Package Content: 1 x Minger power supply; Zero-Risk Purchase, 90 Days 100% Satisfaction Guarantee and Our Friendly Service - 24 hours email customer service response.']"
40,B01ABDOA06,"MOSISO Laptop Shoulder Bag Compatible with 13-13.3 inch MacBook Pro, MacBook Air, Notebook, Canvas Geometric Pattern Protective Carrying Handbag Briefcase Sleeve Case Cover, Wine Red Quatrefoil",4.6 out of 5 stars,977 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves', 'Messenger & Shoulder Bags']","['Make sure this fits\nby entering your model number.', 'Internal Dimensions: 13.58 x 0.79 x 9.65 inches (L x W x H); External Dimensions: 14.37 x 0.79 x 10.24 inches (L x W x H).', 'Outer canvas fabric of the case is printed with geometric pattern style that enable you to carry your MacBook / laptop / notebook / Ultrabook computer in a uniquely sleek style.', 'Features a polyester foam padding layer and fluffy fleece fabric lining for bump and shock absorption and protection of your computer from accidental scratches.', 'Removable and adjustable padding shoulder strap varied from 27 inch to maximum 48 inch and dual sturdy handles for long time comfortably carrying, top handles also can tuck away in the pockets when not needed.', 'Compatible with MacBook Air 13, MacBook Pro Retina 13, Old MacBook Pro 13 with CD-Rom, Surface Book 2/1 13.5, Surface Laptop 2 2018/2017, Dell Inspiron 13/14, Dell Latitude E7470 14, HP Elitebook 830 13.3, HP Elitebook X360 1030 13.3, HP Spectre X360 13.3, HP Envy 13, HP Stream 13/14, HP Pavilion 14, Lenovo IdeaPad 710S/720S 13/14 Inch, Lenovo 720 13.3/Yoga 2 Pro/Yoga 920, Asus ZenBook/Chromebook 13.3, Acer Swift1/7 13.3, Acer Swift5/Spin7 14, RAZER Blade Stealth 13.3 and most 13-13.3 Laptop.']"
41,B01F31UR7G,"Pasow 2 Pack 2.5"" to 3.5"" SSD HDD Hard Disk Drive Bays Holder Metal Mounting Bracket Adapter for PC (Bracket)",4.1 out of 5 stars,255 ratings,"['Electronics', 'Computers & Accessories', 'Data Storage', 'Internal Solid State Drives']","['Make sure this fits\nby entering your model number.', '2.5"" To 3.5"" Mounting Adapter Bracket, Support 2.5"" hard drives (SSD and HDD)', 'Fit in any desktop computer or device with 3.5 inch internal drive bay.', '16pcs screws included for mounting the bracking onto the PC case', 'Maximize the internal space of your computer case for efficient usage', 'Size:Approx.12x10x1.5cm(L*W*T)']"
42,B01BHI1JI0,"PencilCozy for Apple Pencil Accessories | Cap Holder, Protective Cover & Tether Prevents Damage, Works with Apple iPad Pro Apple Pencil Gen 1 (No Cap Included) (White)",4.6 out of 5 stars,528 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","[""TRUSTED BY FORTUNE 500 COMPANIES: Cozy Industries has supplied: Google, Netflix, Airbnb, Dropbox, Uber, Linkedin, & Pinterest. Don't settle for knockoffs, our tethers are made with medical grade durable silicone."", 'PERFECT FIT: Fastens tightly to body of pencil / pen / ipencil and Secures Apple Pencil Accessories Cap (Replacement Cap not included)', 'COVERS APPLE PENCILS: As the original, Cozy Industries designed the protective stylus cover to provide superior protection of your Apple Stylus Pencil with quality and durability in mind. (Patent Pending)', 'SUPERIOR STYLUS PROTECTION: Our cap holder stops your Apple Pencils from rolling off uneven surfaces as well as protecting the pencil while it travels with you.', 'LIFETIME MONEY BACK GUARANTEE: If you are not satisfied with the apple pencil cap and cover, we will refund you your purchase, no questions asked. Please view our other listings for multipack pencil cozy options (3 piece and ten packs), as well as other color options.']"
43,B01HIS30OY,"Logitech CREATE Backlit Keyboard Case with Smart Connector for iPad Pro 9.7"" ONLY! (will not fit other models) , Black",3.5 out of 5 stars,829 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Keyboard Cases']","['Make sure this fits\nby entering your model number.', 'iPad Pro 9.7 keyboard features the most advanced power directly from iPad Pro via Apple smart connector so no charging is needed', 'Logitech’s best iPad keyboard with well-spaced keys and adjustable backlighting. Keyboard: Key: Full-size keys, 19mm key pitch, 1.3 mm key travel', 'Dedicated row of iOS shortcut keys for one-tap to home, screen brightness adjustment, search, language switch, keyboard backlighting adjustment, media controls, volume controls, iPad on/off sleep/wake', 'iPad Pro 9.7 case with Smart Connector offers the most advanced connectivity with no Bluetooth pairing needed', 'Built-in fabric pencil holder keeps your Apple Pencil in easy reach so you never lose it, Refer user manual below.', 'Protective iPad Pro 9.7 case helps safeguard both sides of iPad from bumps, dirt and drops']"
44,B01CNKOCWQ,"Avantree Bluetooth Headphones for Running, Stereo Sweatproof Sports Headphones with Mic, Neat Fit NO Hanging Wire, Wireless V4.1 aptX, for Workout Gym 8 Hour Battery - Jogger Plus",4.0 out of 5 stars,240 ratings,"['Electronics', 'Headphones', 'Earbud Headphones']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
45,B01FM5MY9C,"Neewer 35mm F/1.7 Large Aperture Manual Prime Fixed Lens APS-C for Sony E-Mount Digital Mirrorless Cameras A7III,A9,NEX 3,3N,5,NEX 5T,NEX 5R,NEX 6,7,A5000,A5100,A6000,A6100,A6300,A6500",4.4 out of 5 stars,264 ratings,"['Electronics', 'Camera & Photo', 'Lenses', 'Camera Lenses', 'Mirrorless Camera Lenses']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
46,B019Y5TR6O,"SMSL Audio M3 USB Powered Audio Decoder, Black",4.0 out of 5 stars,42 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Headphone Accessories', 'Amps']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
47,B01DEW1H4I,0,0,0,0,0
48,B01AHSNKH4,0,0,0,0,0
49,B01CJ5UD4G,"Pixel Remote Commander Shutter Release Cable S2 for Sony Cameras with Pholsy Screen Cleaning Cloth, Replaces Sony RM-SPR1",4.4 out of 5 stars,237 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Digital Camera Accessories', 'Shutter Release Cords']","['Make sure this fits\nby entering your model number.', 'Cable length: 120 CM. Compatible camera models:Sony ILCE-9, 7, 7M2, 7M3, 7R, 7RM2, 7RM3, 7RM4, 7S, 7SM2, 6600, 6600M, 6100, 6100L, 6100Y, 6400, 6500, 6300, 6000, 5000, 5100, 3000, QX1; DSC-HX300, HX350, HX400, HX400V, HX50, HX50V, HX60, HX60V, HX99, HX95, HX90, HX90V, HX80, QX30, RX0, RX0M2, RX100M2, RX100M3, RX100M4, RX100M5, RX100M5A, RX100M6, RX100M7, RX10, RX10M2, RX10M3, RX10M4, RX1RM2, WX500, WX700; SLT-A58, A68; NEX-3N', 'Shooting mode: single shooting, continous shooting, long exposure (BULB)', 'Shutter control: support half-press (starting AF), full-press, lock the shutter. Users can utilize according to actual shooting sistuations to get a better shooting', ""Better hand-feel and more accurate shooting: thoughtful ergonomic design, the notch at the back is ideal for most of the people's hand type""]"
50,B01GBVYAZC,50ft Weather Seal Quad Shield Outdoor 3GHZ RG-6 Coaxial Cable 75 Ohm (Satellite TV or Broadband Internet) Anti Corrosion Brass Connector RG6 Fittings Assembled in USA by PHAT SATELLITE INTL,4.9 out of 5 stars,103 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Video Cables', 'F-Pin-Coaxial Tip']","['Make sure this fits\nby entering your model number.', 'SOLID CONDUCTOR Quad Shield 3Ghz 75 Ohm Coax Cable for (CATV, Satellite TV, & Broadband/High Speed Internet) swept tested 5MHz-3GHz', 'Cable Construction: 18AWG CONDUCTOR, QUAD SHIELD- Jacket: UV Resistant PVC - Braids: 34 Awg Aluminum Alloy (60% & 40%) Coverage - Foil Shields: Aluminum (100% Coverage) with 18% Overlap - Dielectric: Gas Injected Foam PE', 'Connectors: O-ring WEATHER SEAL constructed with all BRASS compression connectors (PCT TRS-6LMG)', 'Assembled in the USA by professionals at PHAT SATELLITE INTL 8 facilities across the USA', 'PLEASE SEE OTHER HIGH QUALITY PROFESSIONAL CABLES AVAILABLE FROM PHAT SATELLITE INTL']"
