,asin,product_name,product_rating,product_rate_count,category,description
466,B01DOB6YQA,Samsung 64GB 80MB/s EVO Select Micro SDXC Memory Card (MB-ME64DA/AM),4.5 out of 5 stars,"1,160 ratings","['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Memory Cards', 'Micro SD Cards']","['Your Rescue Plan documents will be delivered to you via email only to the address associated with your Amazon.com account and can be found in your account message center within the Buyer/Seller Messages', 'If your device stops working, the Rescue data recovery plan will recover the data from the failed device and return it to you on a new piece of external storage media.', 'Covers new removeable flash memory device of any brand when purchased within 30 days (receipt must be retained for purchases not on the same transaction).', 'Free shipping for in–lab data recovery; 24/7 online case status tracking', 'If your data isn’t recovered, you get your money back.']"
467,B01GVNT6OU,"CYBERPOWERPC Gamer Ultra GUA4500A w/AMD FX-6300 3.5GHz CPU, 16GB DDR3, NVIDIA GTX1060 6GB, 120GB SSD, 1TB HDD, 24X DVD+-RW & Win 10 Home 64-Bit Desktop Gaming PC",4.1 out of 5 stars,342 ratings,"['Electronics', 'Computers & Accessories', 'Computers & Tablets', 'Desktops', 'Towers']","['Make sure this fits\nby entering your model number.', 'System: AMD FX-6300 3.5GHz Six-Core | AMD 760G chipset | 16GB DDR3 | 1TB HDD | 120GB SSD | 24x dvd+-rw | genuine Windows 10 home 64-bit', 'Graphics: NVIDIA GTX1060 6GB video card | audio: 7.1 channel | Gigabit LAN | keyboard and mouse', 'Connectivity: 6x USB 2.0 | 1x RJ-45 network Ethernet 10/100/1000 | 1x HDMI | 1x DVI | 1x Display port', 'Warranty: 1 year parts & Labor Warranty | free Lifetime tech support', 'Please Note: Kindly refer the User Guide before use.']"
468,B01CO0B35O,0,0,0,0,0
469,B01CQMN2J0,Sony NWWS413LM 4GB Sports Wearable MP3 Player (Blue),3.5 out of 5 stars,239 ratings,"['Electronics', 'Portable Audio & Video', 'MP3 & MP4 Players']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
470,B01EILGXM0,"TOP CASE - 2 in 1 Signature Bundle Rubberized Hard Case and Keyboard Cover Compatible MacBook Air 11"" (A1370 and A1465) - Black",4.2 out of 5 stars,354 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves']","['Make sure this fits\nby entering your model number.', '100% Brand New TopCASE DREAM series(Rubberized See Through)', 'Highest Quality Soft Rubberized Coating Perfect fit for the All the Macbook Air 11"" A1370 and A1465', 'Fully access to all buttons and features,Protects your Macbook from accidental hard knocks and scratches.', 'Snap on design, easy on easy off.Plug your charger, cable or headset without removing the case', 'Including a matching color Keyboard Cover']"
471,B01HD2AX3Q,Mr.Shield for Samsung Galaxy Tab A 10.1 Inch (2016) Anti-Glare Screen Protector [3-Pack] with Lifetime Replacement,4 out of 5 stars,208 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Screen Protectors']","['Make sure this fits\nby entering your model number.', 'Anti-Glare (Matte) Screen Protector fit for Samsung Galaxy Tab A 10.1 Inch (2016)', '100% bubble free with high technology glues', '4H anti scratch and scuff resistant', 'Maximum Screen Coverage and sized for easy installation', 'Include 3 Anti Glare (Matte) Screen Protector']"
472,B01CKDVTCC,iHome iDL43 Lightning Dock Dual Clock Radio with USB Charge/Play for iPhone 5/5S & 6/6Plus & All iPad Models with Lightning Connector - Newest Model (Black New Model),3.8 out of 5 stars,311 ratings,"['Electronics', 'Home Audio', 'Compact Radios & Stereos', 'Clock Radios']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
473,B01GMBUS8O,Highfine 2 x 6dBi 2.4GHz 5GHz Dual Band WiFi RP-SMA Antenna + 2 x 35cm U.fl/IPEX Cable for Wireless Routers Mini PCIe Cards Network Extension Bulkhead Pigtail PCI WiFi WAN Repeater,4.3 out of 5 stars,105 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Network Antennas']","['Make sure this fits\nby entering your model number.', '100% Brand New and High Quality WiFi Antenna for Router', 'Package Includes: 2 x 6dBi 2.4GHz 5GHz Dual Band WiFi RP-SMA Antenna +2 x 35cm U.fl / IPEX to RP-SMA Antenna WiFi Wireless WAN Pigtail Cable', 'IPEX Cables Have Bulkhead Gold Plated Connector (8mm/5/16"")', 'NOTE: Only Use for MINI PCI-E Interface, Do Not Use for M.2 (NGFF) Interface', 'All parts are tested and quality controlled prior to shipment']"
474,B01CHGQIYG,0,0,0,0,0
475,B01EFPX9XA,"UGREEN SD Card Reader USB 3.0 Dual Slot Flash Memory Card Reader TF, SD, Micro SD, SDXC, SDHC, MMC, RS-MMC, Micro SDXC, Micro SDHC, UHS-I for Mac, Windows, Linux, Chrome, Read 2 Cards Simultaneously",4.6 out of 5 stars,803 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Memory Card Accessories', 'Memory Card Readers']","['Make sure this fits\nby entering your model number.', 'A Good Companion for PC: UGREEN USB 3.0 card reader easily expands SD and TF slot on your computer. It supports SDXC/SDHC/SD/MMC/RS-MMC/Micro SD/TF /Micro SDXC/Micro SDHC/UHS-I memory cards.', 'Read and Write on 2 Cards Simultaneously(Dual Ports): The SD card reader could read and write on two cards at the same time to keep you away from the hassle of constant unplugging and re-plugging.', 'Super Speed & High Capacity: Supports up to 512G SD/Micro SD card read and super speed up to 5Gbps - 10X faster than USB 2.0 (480 Mbps), which allows you to transfer HD movies or files in just seconds through USB 3.0. Backward compatible with USB 2.0/1.1.', 'Broad Compatibility: For the USB 3.0 connection, compatible with Windows XP/Vista/7/8/8.1/10, Mac OS, Linux, Chrome OS.', 'Easy Installation: plug and play, no driver needed on the compatible devices. Portable Kit: with slim and sleek design, this tiny usb card reader is a great kit for travel.']"
476,B01DT4P7TM,"BOSS Audio Systems MC520B Bluetooth, Weatherproof Speaker And Amplifier Sound System, 2 3 Inch Speakers, Bluetooth Amplifier, Multi-Function Remote Control, Ideal For Motorcycles ATV and 12 Volt",3.5 out of 5 stars,87 ratings,"['Automotive', 'Motorcycle & Powersports', 'Accessories', 'Electronics', 'Speaker Systems']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
477,B01D3QZB2Y,"Symphonized NRG 3.0 Earbuds Headphones, Wood In-ear Noise-isolating Earphones, Balanced Bass Driven Sound with Mic & Volume Control (Black Night & Hazy Gray)",4.1 out of 5 stars,"3,083 ratings","['Electronics', 'Headphones', 'Earbud Headphones']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
478,B01D82XXGO,"UGREEN 6.35mm (1/4 inch) Male to 3.5mm (1/8 inch) Female Stereo Audio Adapter Gold Plated, 2 Pack",4.8 out of 5 stars,303 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Headphone Accessories', 'Adapters']","['Make sure this fits\nby entering your model number.', 'UGREEN TRS 3.5mm female to 6.3mm male 1/4"" to 1/8"" audio adapter is a convenient and cost-effective way to connect smartphones, tablets, iPod or headphones with standard 3.5mm 1/8 inch plugs to audio devices with a 6.35mm 1/4 inch stereo jack, making your favorite headphones or other devices compatible with most pro audio and home audio equipment, such as amplifiers, mixing console, home theater devices or AV receivers.', 'EXCELLENT SOUND AND HIGH QUALITY: This 6.3 to 3.5 audio jack converter made of solid brass copper, with a much longer service life compared with those plastic connectors with metal painting. 24K Gold-plated connectors resists corrosion and ensures minimal signal loss.', 'THOUGHTFUL DESIGN: The stereo jack adapter dopting gear grinding technique, 360 degree grip treads help easy plugging and unplugging. Mini size and portable.', 'POWERFUL CONNECTORS: Stereo In and Out 1/8 inch to 1/4 inch TRS adapter. NOTE: This converter requires the plug with TRS 3 conductors, rather than TS(2 conductors) or TRRS(4 conductors).', 'WORRY-FREE WARRANTY: Backed by Ugreen 18 months hassle-free warranty and friendly customer service.']"
479,B01EVXJHHI,Haida 150mm x 170mm Filter Pouch / Case for 150 holder & 6 x 150 x 170 Filters,4.4 out of 5 stars,23 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Filters & Accessories', 'Filter Sets']","['Make sure this fits\nby entering your model number.', 'Fits 1 holder and 6 filters (150x150mm or 150x170mm).', 'Outer pocket for holder 6 inner pockets for filters.', 'Protects filters and consolidates space in your camera bag.', 'Haida pouch for filter holder, square and rectangular filters.', 'Made from high quality durable nylon']"
480,B01FYQG0V2,"Pack of 20 Reusable Fastening Cable Straps and Cable Ties Set, Adjustable Multipurpose Hook and Loop Securing Straps for Cord Management by CandyHome",4.3 out of 5 stars,64 ratings,"['Electronics', 'Accessories & Supplies', 'Cord Management', 'Cable Straps']","['Make sure this fits\nby entering your model number.', ""DEFINITELY SUPER VALUABLE - The cinching hook and loop strap with durable plastic D-ring buckle is made of 100% nylon, which is extremely strong and versatile. The cable ties self-gripping material attaches to itself for easy use and includes a slotted end allowing the wrap to remain anchored to a cord or hung from a hook. You'll love the variety in this assortment of reusable, multi-use bundling straps."", 'SIZE & COLOR - To suit your exact needs,the bundle comes in 5 different sizes and 4 colors. Each fastening tie set includes 8 inch x 2,12 inch x 2,18 inch x 2,24 inch x 2 hook and 12 pack 8 inch x 1/2 inch(20.32 cm x 1.27 cm) cable ties - 4 x black, 2 x red, 2 x green, 2 x yellow, 2 x blue.', ""SIMPLE TO USE - Organizing cables couldn't be easier. It is much better than plastic cable ties and you do not need to trim it. Gather them together, wrap the durable cable wraps around them tightly. The cable wrap opens and closes easily and quickly so you can add or remove cables."", 'MULTI PURPOSE - Excellent for cords, audio, coaxial, telephone, electrical cables. Organize your cables and cords around your computer desk and home entertainment center. Use cable straps for larger items like hoses, umbrellas, sports equipment, bundling boxes, books, tools, etc. It is ideal for keeping all kinds of cords cables well organized and tidy in place.', ""RISK FREE GUARANTEED - Quality guarantee and 5-star customer service. No Question Asked. If you're not 100% completely satisfied with your purchase, simply let us know and you'll be offered a FULL refund or replacement.""]"
481,B01CQEN2U2,Sony DSCHX80/B High Zoom Point & Shoot Camera (Black),4.0 out of 5 stars,212 ratings,"['Electronics', 'Camera & Photo', 'Digital Cameras', 'Point & Shoot Digital Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
482,B01FLXDVA6,VVHOOY 2 PCS 900mah Rechargeable Battery and Rapid Dual Charger for Action Camera (style 1),4.3 out of 5 stars,82 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Batteries & Chargers', 'Battery Chargers', 'Camera']","['1.Included: 2*900mah rechargeable batteries,1*Rapid Dual Charger,1*USB cable.(Charges two camera batteries at the same time.,Double recording time and double enjoyment).', '2. Item comes with a small white box, small to carry in pockets and bags.A must have for your action cam.A must have for your Trip.', '3. RED light shows that the battery is charging, Green light shows that the battery is full charged or no battery in charging.', '4. Allows you power the Dual USB Charger with included USB cord, also you can use your own micro usb cable. Can be powered with most standard USB Wall or Auto Charger or PC, using any USB power source.', '5.Batteries set and dual charger for DBPOWER EX5000/Lightdow LD4000 LD6000/AKASO/Davola/ALOFOX/Victure AC700 AC900/Campark X20 ACT74 X15 X25/SOOCOO/Pictek/EKEN/Apeman A80/HLS/TENKER/Neewer/iconntech/Aokon/SJCAM SJ4000 SJ5000/Yuntab/HDCool camera etc. (Please contact us if you are not sure whether this charger and battery can be used for your camera.)']"
483,B01D3W29JG,"THE CIMPLE CO - 100' Feet, Black RG6 Coaxial Cable (Coax Cable)- Made in The USA - with Connectors, F81 / RF, Digital Coax - AV, CableTV, Antenna, and Satellite, CL2 Rated, 100 Foot",4.6 out of 5 stars,268 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Video Cables', 'F-Pin-Coaxial Tip']","['Make sure this fits\nby entering your model number.', 'Proudly made in America, with a full 10 year warranty from THE CIMPLE CO.', 'Tested and approved for the use with Cable Modems, Televisions, Satellite Receivers, Off Air Antennas - including HD Antennas, on DIRECTV, Dish Network, Comcast, Charter, Verzion FiOS, AT&T U-Verse, FTA, OTA, Satellite Internet providers (such as HughesNET, Wild Blue, Excede), Cell phone wireless extenders, and many other services and providers.', 'Low loss cable for exceptional signal and picture quality, even over long runs. Works great indoors and outdoors, with a highly durable weather proof and UV resistant PVC outer jacket. High quality consistent 75 Ohms throughout the whole cable.', 'High quality connectors will not pull off, break, lose signal, come lose and are water proof using a redundant double seal at each end of the connector.', 'High frequency range with an 18 AWG center conductor to cover almost all services and providers that range from at least 2.3MHz to 3.0GHz, with exceptional shielding - using 60% braid and 100% shield.']"
484,B01H6I5XRS,"Avantree Bluetooth 4.1 Transmitter and Receiver 2-in-1, aptX Low Latency, Wireless 3.5mm Audio Adapter for TV PC, Home Stereo, Support Two Headphones, Speakers, Phones, 10 Hours Battery - TC026",4.3 out of 5 stars,45 ratings,"['Electronics', 'Home Audio', 'Home Theater', 'Receivers & Amplifiers', 'Receivers']","['Make sure this fits\nby entering your model number.', 'Bluetooth transmitter & receiver: use the Asante TC026 as a Bluetooth transmitter to Bluetooth-enable your TV PC, CD player, iPod, MP3/ MP4. Or use it as a Bluetooth receiver to Bluetooth-enable your home stereo or vehicle and wirelessly stream music from your cellphone/PC.', ""No audio delay: experience your media at its best, thanks to apt Low Latency – making the TC026 the ideal tool for watching movies and playing video games. (Note: 1, to achieve low latency your receiving device (headphones/speakers) must also support apt Low Latency. 2. TX mode supports apt Low Latency, RX mode doesn't support, RX mode supports apt and SBC.)"", 'Multipoint: you may stream audio to two receivers (E.G. Two sets of headphones, or a headset and a set of speakers) simultaneously and connect two smartphones simultaneously. (Note: due to Bluetooth technology limitations, apt Low Latency does not support Dual Link mode).', 'Incredible battery life & music control: This transmitter can play 10 hours on a single charge. Adjust the volume, play/pause music, or skip tracks with ease.', ""24-Month & ongoing support: feel confident in your purchase with the 24-month that's included with the Asante TC026. You're also Welcome to get in touch with our email support team If you have any questions about your purchase.""]"
485,B01GPU84A6,0,0,0,0,0
486,B01HDUVJ1I,ASUS GeForce GTX 1070 8GB ROG Strix OC Edition Graphic Card STRIX-GTX1070-O8G-GAMING,4.5 out of 5 stars,434 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Graphics Cards']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
487,B01CNZWQ4W,"Cable Matters 2-Pack USB-C Cable (USB A to USB C Cable, USB C to USB Cable) with Braided Jacket in Black 6.6 Feet for Samsung Galaxy S9, S8, Note 8, LG G6, V30, Nintendo Switch, Google Pixel and More",4.4 out of 5 stars,402 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'USB Cables']","['Make sure this fits\nby entering your model number.', 'NEWEST STYLE USB TYPE-C CABLE - Connect a host computer, wall charger, or external power bank with USB Type-A port to a tablet or smartphone with this USB-C charger cable for USB Type C cable fast charging and data syncing', 'BRAIDED USBC cable provides additional durability and a distinctive look and feel; Tangle-free USB to USB C cable is easy to handle with a reversible USB Type C connector that plugs and unplugs easily without checking for the connector orientation; Cost-effective 2-Pack USB Type C charger cable provides a spare cable to keep in your accessory bag when traveling', 'ENGINEERED TO LAST - Flexible USBC to USB cable with sturdy construction has connectors with molded strain relief for frequent unplugging and durability; Robust USB C to A cable clicks into place for a snug and secure connection; Heavy duty USB C charger cable with braided jacket ensures longevity', 'SAFE LEGACY COMPANION - Hi-Speed USB C cord connects computers with legacy USB 2.0 ports to new release tablets and smartphones with USB Type C; Compliant USBC charger cable is designed and tested to safely connect your devices for USB A to C cable conversion', 'USB C CHARGING CABLE is compatible with smartphones and tablets with a USB Type-C connector such as Samsung Galaxy S9/S9+/S8/S8+/Note 8, OnePlus 2/3, LG G5/G6/V20, Nexus 5X/6P, Lumia 950/950XL, Google Pixel/Pixel XL, HTC 10, Moto Z/Z Force , Huawei P9/Honor 8/Mate 9, ZTE Axon 7, and Nintendo Switch']"
488,B01CL0G74O,Hermitshell for Logitech Wireless Mobile Mouse M557 Travel EVA Hard Protective Case Carrying Pouch Cover Bag,4.7 out of 5 stars,17 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals']","['Make sure this fits\nby entering your model number.', 'Hermitshell Hard Travel Storage Carrying Case Bag', 'Protect your favorite device from bumps dents and scratches', 'Made to fit Logitech Wireless Mobile Mouse M557', 'Material:EVA ,Color: Black', 'For sale is case only (device and accessories are sold separately)']"
489,B01EKUMQUC,TNP USB 3.0 Extension Cable (3 Feet) - Superspeed USB 3.0 Type A Male to Female Extender M/F Bi-Directional Connector Adapter Wire Cord Plug Jack for Data Transfer Sync & Charge - Blue,4.0 out of 5 stars,13 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'USB Cables']","['Make sure this fits\nby entering your model number.', 'High performance USB 3.0 extension cable extends the connection between a computer, desktop, laptop, Windows surface pro tablet, Mac, iMac, Macbook, video projector, video bean, iPhone, iPad, cellphone, Android smartphone, TV, Xbox One, Xbox 360, PS4, PS3, gaming headset, car stereo, USB wifi adapter, etc... and both USB 3.0 and USB 2.0 peripherals including hard drive, USB hub, wired & wireless mouse, keyboard, webcam, camera, flash drive, printer, and more', 'Enjoy SuperSpeed USB 3.0 data transfer rate at up to 5 Gbps, 10x faster than USB 2.0; Upgrade to SuperSpeed USB 3.0 and future-proof your data transfer rate while maintain backwards compatibility with your existing USB 2.0 devices', 'Plug-n-play, no driver installation required; Compatible with Windows PC desktop, laptop, Windows, Mac OSX, HP Canon Dell Epson Brother printer; portable USB 3.0 external hard drives including Toshiba Canvio, Seagate FreeAgent, and Western Digital (WD) My Passport and Elements hard drives', 'Thick gauge wiring and reduced cable resistance enable fast charge speed via any USB charger; extend the distance length for charging your iPhone, iPad, iPod and other devices', 'Premium USB 3.0 repeater cable engineered with molded strain relief connectors for durability and grip treads for easy plugging and unplugging; Combine with bare copper conductors, and braid shielding provides superior cable performance and error-free data transmission']"
490,B01FJNSTQO,"Infiland Case for Samsung Galaxy Tab A 10.1 Case, Smart 360 Degrees Rotating Stand Case Cover for 2016 Release Samsung Galaxy Tab A 10.1-Inch Tablet (SM-T580 / SM-T585, No S Pen Version)- Purple",4.3 out of 5 stars,201 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","['Make sure this fits\nby entering your model number.', 'Specially Design for Fully protecting your Samsung Galaxy Tab A 10.1 (SM-T580 / SM-T585) Tablet, NOT Fit for Samsung Galaxy Tab A 10.1 with S Pen SM-P580 Tablet or other Samsung 10.1-Inch tablet.', 'Superior Quality: Premium Synthetic Leather with soft non-scratch microfiber interior case will perfectly protect your Tab A 10.1 from knocks, dust, damage, scratches.', 'Precise Openings: Best tailored openings at the exact locations for quick and easy access to all ports and controls (Cameras, Ports and Buttons).', 'Act as a 360-degree rotating stand to support the Samsung tablet vertically and horizontally on smooth surface and provide you a comfortable viewing angle.', 'Service Guarantee: All products by Infiland have 12 months warranty. Friendly and easy-to-reach customer service support are provided by Infiland all the time']"
491,B01HGFETB2,"LP EN-EL3e Battery Charger for Nikon EN EL3e, EL3, EL3a Battery, Compatible with Nikon D700, D300s, D300, D200, D100, D90, D80, D70s, D70, D50 & More, Replacement for Nikon MH-18, MH-18a, MH-19",4.5 out of 5 stars,278 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Batteries & Chargers', 'Battery Chargers', 'Camera']","['Make sure this fits\nby entering your model number.', '❀STANDARD COMPATIBILITY: LP EN-EL3e Battery Charger meets or exceeds the OEM Nikon EN-EL3e EN-EL3 EN-EL3a Battery Charger (MH-18 MH-18a MH-19 Charger). Works with Nikon D50, D70, D70s, D80, D90, D100, D200, D300, D300s, D700 Cameras, etc.', '❀100% SAFETY: LP EN-EL3e Battery Charger has overcharge protection, short circuit protection, high temperature protection and surge protection with CE, RoHS Certifications, tested by manufacturer to match OEM products.', '❀WORLDWIDE USE: Input - AC100-240V, output - DC8.4V 600mA. Can be used to charge your EN-EL3e EN-EL3 EN-EL3a Battery in any country.', '❀PORTABLE: Made of ABS material, light and durable. A small wall charger can be carried anywhere in your handbags or pocket. Ideal for travel or other indoor/outdoor activities.', '❀SERVICES: 30 Days Free Refund & 1 Year Free Replacement. Lifetime Service & 24H Promptly and Friendly Response (Weekdays). Any question or advice please contact us on Amazon.']"
492,B01CPUVPEM,FiiO A1 Silver Portable Headphone Amp A1,3.7 out of 5 stars,321 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Headphone Accessories', 'Amps']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
493,B01E8M24Q8,"JOIOT 16GB USB 2.0 Flash Drive Thumb Drive Jump Drive with LED for Fold Data Storage, Memory Stick, Zip Drives, Pen Drive - Black (4-Pack)",4.2 out of 5 stars,352 ratings,"['Electronics', 'Computers & Accessories', 'Data Storage', 'USB Flash Drives']","['Make sure this fits\nby entering your model number.', '4-Pack of 16GB USB Flash Drive, Total 64 GB Capacity. Include 4 lanyards', 'Easy to Use: Plug and Play, compatible with USB 2.0 and 1.1 ports, support Windows 10/8/7/Vista/XP/2000/ME/NT/98, Mac OS and Linux', 'Ideal for transfering photos and music and videos and other files from PC to PC, or other CE devices in your life', 'Friendly Design: Outstanding space black color. 360° silver metal swivel protect USB connector. Ring can easily be attached to your key chain or lanyard, using to help keep from losing, and for easy carrying', 'What You Get: 4 pack Joiot 16GB USB 2.0 Flash drive, 4 lanyards, 18-month warranty and friendly customer service']"
494,B01CT68CRU,InstallGear 1ft Shielded 1 Male to 2 Female RCA Y Adapter Splitter Connector (2 Pack),4.6 out of 5 stars,225 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Audio Cables', 'RCA Cables']","['(2) 1-Male to 2-Female RCA Y Splitter', 'Split-tip Male Connector', '99.9% Oxygen-free Conductor', 'Foil Wrap Shielding']"
495,B01G4WWN52,Senitek Solo2 Memory Foam Ear Cover Protein Leather Ear Cushion Replacement Parts Earpads for Beats Solo 2 Earpad On-Ear Headphone Ear Cups,3.8 out of 5 stars,73 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Headphone Accessories', 'Earpads']","['Make sure this fits\nby entering your model number.', 'COMPATIBILITY: Designed for Beats Solo 2 / Solo 3 Wireless ONLY (Not for Studio 2 / Studio 3)', 'QUALITY: Combination of Memory Foam and ultra-soft Protein Leather (Leatherette), which is used by top headphone manufacturers to provide superior and comfort whilst you are listening to your favourite music.', 'FEATURES - (Inner) Memory Foam for noise blocking enhancement - (Outer) Protein Leather for ultra soft leather surface', 'CONTENT: Contains (2x) sides of Senitek Max-Comfort ear cushions', 'WARRANTY: Keeping you satisfied and providing you with the friendliest customer service is our number one goal. This is why we stand 100% behind our products, offering you a 1 year quality assurance.']"
496,B01G26R7LA,"PNY Elite 128GB, up to 85MB/Sec, Microsdxc Card -UHS-I, U1 (P-SDU128U185EL-GE)",3.9 out of 5 stars,602 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Memory Cards', 'Micro SD Cards']","['Make sure this fits\nby entering your model number.', 'Up to 85MB/s Read speed', 'Class 10 - UHS-I, U1 speed Class performance allows for fast and smooth continuous shooting and full HD video recording', 'Perfect for Android smartphones & tablets, action cameras, drones, computers, and more', 'Record and transfer videos, photos, music, files and more at amazing fast speeds', 'Great for full HD video content, HD photography and more.']"
497,B01HBY8V80,Arkon Radar Detector Car Windshield Mount,4.1 out of 5 stars,278 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Radar Detectors']","['Compatible with most Escort, Beltronics and Rocky Mountain Phantom-T radar detectors', 'Easy to install with adjustment knob', 'Features powerful single suction cup design', 'Superior performance under extreme heat and cold weather', '2 year limited warranty']"
498,B01CVOL81W,"Silicon Power 256GB USB 3.0 Flash Drive, Blaze B30",3.9 out of 5 stars,31 ratings,"['Electronics', 'Computers & Accessories', 'Data Storage', 'USB Flash Drives']","['Your Rescue Plan documents will be delivered to you via email only to the address associated with your Amazon.com account and can be found in your account message center within the Buyer/Seller Messages', 'If your device stops working, the Rescue data recovery plan will recover the data from the failed device and return it to you on a new piece of external storage media.', 'Covers new removeable flash memory device of any brand when purchased within 30 days (receipt must be retained for purchases not on the same transaction).', 'Free shipping for in–lab data recovery; 24/7 online case status tracking', 'If your data isn’t recovered, you get your money back.']"
499,B01CX26WPY,"Samsung LC24F390FHNXZA 24-inch Curved LED Gaming Monitor (Super Slim Design), 60Hz Refresh Rate w/AMD FreeSync Game Mode",4.4 out of 5 stars,513 ratings,"['Electronics', 'Computers & Accessories', 'Monitors']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
